Ano,Mês,Município,Pescado,Tipo de Pesca,valor estimado no período
2022,11,Santos/Guarujá,Palombeta,Industrial,"R$ 25.402,50"
2022,11,Santos/Guarujá,Pampo,Artesanal,"R$ 82,00"
2022,11,Santos/Guarujá,Parati,Artesanal,"R$ 1.470,00"
2022,11,Santos/Guarujá,Pargo-rosa,Industrial,"R$ 3.332,00"
2022,11,Santos/Guarujá,Paru,Artesanal,"R$ 275,00"
2022,11,Santos/Guarujá,Paru,Industrial,"R$ 77.450,00"
2022,11,Santos/Guarujá,Peixe-prego,Industrial,"R$ 1.050,00"
2022,11,Santos/Guarujá,Pescada-amarela,Artesanal,"R$ 1.035,00"
2022,11,Santos/Guarujá,Pescada-banana,Artesanal,"R$ 720,00"
2022,11,Santos/Guarujá,Pescada-branca,Artesanal,"R$ 2.098,00"
2022,11,Santos/Guarujá,Pescada-branca,Industrial,"R$ 241.105,00"
2022,11,Santos/Guarujá,Pescada-cambucu,Artesanal,"R$ 4.875,00"
2022,11,Santos/Guarujá,Pescada-cambucu,Industrial,"R$ 646.510,00"
2022,11,Santos/Guarujá,Pescada-dentão,Artesanal,"R$ 244,00"
2022,11,Santos/Guarujá,Pescada-foguete,Artesanal,"R$ 48.973,50"
2022,11,Santos/Guarujá,Pescada-foguete,Industrial,"R$ 617.370,00"
2022,11,Santos/Guarujá,Polvo,Industrial,"R$ 536.458,00"
2022,11,Santos/Guarujá,Polvo-saquinho,Industrial,"R$ 179,20"
2022,11,Santos/Guarujá,Porco,Industrial,"R$ 89.451,00"
2022,11,Santos/Guarujá,Porco-chinelo,Industrial,"R$ 17.500,00"
2022,11,Santos/Guarujá,Raia-emplastro,Industrial,"R$ 10.445,00"
2022,11,Santos/Guarujá,Raia-manteiga,Artesanal,"R$ 10,00"
2022,11,Santos/Guarujá,Raias agrupadas,Industrial,"R$ 285,00"
2022,11,Santos/Guarujá,Robalo-flecha,Artesanal,"R$ 14.695,00"
2022,11,Santos/Guarujá,Robalo-peva,Artesanal,"R$ 6.899,00"
2022,11,Santos/Guarujá,Robalo-peva,Industrial,"R$ 3.162,50"
2022,11,Santos/Guarujá,Roncador,Industrial,"R$ 14.680,00"
2022,11,Santos/Guarujá,Salema,Artesanal,"R$ 70,00"
2022,11,Santos/Guarujá,Sapateira,Industrial,"R$ 675,00"
2022,11,Santos/Guarujá,Sargo,Artesanal,"R$ 816,00"
2022,11,Santos/Guarujá,Savelha,Industrial,"R$ 2.500,00"
2022,11,Santos/Guarujá,Siri-azul,Artesanal,"R$ 60,00"
2022,11,Santos/Guarujá,Siris agrupados,Artesanal,"R$ 280,00"
2022,11,Santos/Guarujá,Sororoca,Artesanal,"R$ 70,00"
2022,11,Santos/Guarujá,Sororoca,Industrial,"R$ 5.650,00"
2022,11,Santos/Guarujá,Tira-vira,Industrial,"R$ 6.042,00"
2022,11,Santos/Guarujá,Trilha,Industrial,"R$ 33.814,00"
2022,11,Santos/Guarujá,Trombeta,Industrial,"R$ 230,00"
2022,11,Santos/Guarujá,Trombeta-vermelha,Industrial,"R$ 600,00"
2022,11,Santos/Guarujá,Vermelho-henrique,Artesanal,"R$ 70,00"
2022,11,Santos/Guarujá,Vermelho-henrique,Industrial,"R$ 13.900,00"
2022,11,Santos/Guarujá,Viola,Artesanal,"R$ 49,00"
2022,11,Santos/Guarujá,Viola,Industrial,"R$ 13.200,00"
2022,11,Santos/Guarujá,Xaréu,Artesanal,"R$ 100,00"
2022,11,Santos/Guarujá,Xaréu-branco,Industrial,"R$ 200,00"
2022,12,Santos/Guarujá,Abrótea,Industrial,"R$ 1.580,00"
2022,12,Santos/Guarujá,Bagre-amarelo,Artesanal,"R$ 4.472,00"
2022,12,Santos/Guarujá,Bagre-branco,Artesanal,"R$ 6.447,00"
2022,12,Santos/Guarujá,Bagre-branco,Industrial,"R$ 62.177,50"
2022,12,Santos/Guarujá,Betara,Artesanal,"R$ 4.823,00"
2022,12,Santos/Guarujá,Betara,Industrial,"R$ 38.425,00"
2022,12,Santos/Guarujá,Bicuda,Artesanal,"R$ 120,00"
2022,12,Santos/Guarujá,Bicuda,Industrial,"R$ 3.824,00"
2022,12,Santos/Guarujá,Cabrinha,Artesanal,"R$ 24,00"
2022,12,Santos/Guarujá,Cabrinha,Industrial,"R$ 18.823,80"
2022,12,Santos/Guarujá,Cação-rola-rola,Artesanal,"R$ 878,00"
2022,12,Santos/Guarujá,Cação-rola-rola,Industrial,"R$ 11.185,00"
2022,12,Santos/Guarujá,Camarão-legítimo,Artesanal,"R$ 65.689,00"
2022,12,Santos/Guarujá,Camarão-rosa,Industrial,"R$ 3.057.448,00"
2022,12,Santos/Guarujá,Camarão-sete-barbas,Artesanal,"R$ 754.612,16"
2022,12,Santos/Guarujá,Cambeva,Artesanal,"R$ 400,00"
2022,12,Santos/Guarujá,Cambeva,Industrial,"R$ 9.960,00"
2022,12,Santos/Guarujá,Cangoá,Industrial,"R$ 675,00"
2022,12,Santos/Guarujá,Caranguejo-santola,Artesanal,"R$ 5,00"
2022,12,Santos/Guarujá,Caranguejo-uçá,Artesanal,"R$ 15.631,00"
2022,12,Santos/Guarujá,Carapau,Industrial,"R$ 570,00"
2022,12,Santos/Guarujá,Carapeba,Artesanal,"R$ 547,50"
2022,12,Santos/Guarujá,Carapeba,Industrial,"R$ 900,00"
2022,12,Santos/Guarujá,Caratinga,Industrial,"R$ 7.508,00"
2022,12,Santos/Guarujá,Chernes agrupados,Artesanal,"R$ 425,00"
2022,12,Santos/Guarujá,Corcoroca,Industrial,"R$ 1.050,00"
2022,12,Santos/Guarujá,Corvina,Artesanal,"R$ 10.626,00"
2022,12,Santos/Guarujá,Corvina,Industrial,"R$ 693.145,50"
2022,12,Santos/Guarujá,Espada,Artesanal,"R$ 303,50"
2022,12,Santos/Guarujá,Espada,Industrial,"R$ 42.789,60"
2022,12,Santos/Guarujá,Galo,Artesanal,"R$ 190,00"
2022,12,Santos/Guarujá,Galo,Industrial,"R$ 8.227,00"
2022,12,Santos/Guarujá,Garoupa,Artesanal,"R$ 210,00"
2022,12,Santos/Guarujá,Goete,Artesanal,"R$ 246,00"
2022,12,Santos/Guarujá,Goete,Industrial,"R$ 72.947,50"
2022,12,Santos/Guarujá,Gordinho,Artesanal,"R$ 280,00"
2022,12,Santos/Guarujá,Gordinho,Industrial,"R$ 14.668,00"
2022,12,Santos/Guarujá,Guaivira,Artesanal,"R$ 154,00"
2022,12,Santos/Guarujá,Guaivira,Industrial,"R$ 21.930,00"
2022,12,Santos/Guarujá,Lagosta,Artesanal,"R$ 120,00"
2022,12,Santos/Guarujá,Linguado,Industrial,"R$ 45.257,00"
2022,12,Santos/Guarujá,Linguado-areia,Industrial,"R$ 3.275,00"
2022,12,Santos/Guarujá,Lula,Industrial,"R$ 178.153,50"
2022,12,Santos/Guarujá,Maria-luíza,Artesanal,"R$ 748,30"
2022,12,Santos/Guarujá,Maria-mole,Industrial,"R$ 716,70"
2022,12,Santos/Guarujá,Mexilhão,Artesanal,"R$ 1.965,00"
2022,12,Santos/Guarujá,Mexilhão-do-mangue,Artesanal,"R$ 2.746,08"
2022,12,Santos/Guarujá,Miraguaia,Artesanal,"R$ 88,00"
2022,12,Santos/Guarujá,Mistura,Artesanal,"R$ 655,00"
2022,12,Santos/Guarujá,Mistura,Industrial,"R$ 199.712,60"
2022,12,Santos/Guarujá,Namorado,Industrial,"R$ 4.151,00"
2022,12,Santos/Guarujá,Olho-de-cão,Industrial,"R$ 6.454,60"
2022,12,Santos/Guarujá,Ostra,Artesanal,"R$ 4.511,17"
2022,12,Santos/Guarujá,Oveva,Artesanal,"R$ 2.337,50"
2022,12,Santos/Guarujá,Oveva,Industrial,"R$ 12.595,00"
2022,12,Santos/Guarujá,Palombeta,Industrial,"R$ 1.650,00"
2022,12,Santos/Guarujá,Pampo,Artesanal,"R$ 130,00"
2022,12,Santos/Guarujá,Parati,Artesanal,"R$ 1.623,00"
2022,12,Santos/Guarujá,Pargo-rosa,Industrial,"R$ 3.190,00"
2022,12,Santos/Guarujá,Paru,Artesanal,"R$ 9.142,50"
2022,12,Santos/Guarujá,Paru,Industrial,"R$ 2.500,00"
2022,12,Santos/Guarujá,Pescada-amarela,Artesanal,"R$ 5.455,00"
2022,12,Santos/Guarujá,Pescada-banana,Artesanal,"R$ 897,50"
2022,12,Santos/Guarujá,Pescada-banana,Industrial,"R$ 400,00"
2022,12,Santos/Guarujá,Pescada-branca,Industrial,"R$ 70.375,00"
2022,12,Santos/Guarujá,Pescada-cambucu,Artesanal,"R$ 2.000,00"
2022,12,Santos/Guarujá,Pescada-cambucu,Industrial,"R$ 922.170,00"
2022,12,Santos/Guarujá,Pescada-foguete,Artesanal,"R$ 24.785,50"
2022,12,Santos/Guarujá,Pescada-foguete,Industrial,"R$ 449.820,00"
2022,12,Santos/Guarujá,Pirajica,Artesanal,"R$ 50,00"
2022,12,Santos/Guarujá,Polvo,Industrial,"R$ 1.155.282,00"
2022,12,Santos/Guarujá,Porco,Artesanal,"R$ 70,00"
2022,12,Santos/Guarujá,Porco,Industrial,"R$ 359.717,50"
2022,12,Santos/Guarujá,Raia-emplastro,Industrial,"R$ 23.860,00"
2022,12,Santos/Guarujá,Robalo-flecha,Artesanal,"R$ 18.031,50"
2022,12,Santos/Guarujá,Robalo-peva,Artesanal,"R$ 7.338,50"
2022,12,Santos/Guarujá,Robalo-peva,Industrial,"R$ 4.495,00"
2022,12,Santos/Guarujá,Roncador,Industrial,"R$ 5.340,00"
2022,12,Santos/Guarujá,Salema,Artesanal,"R$ 20,00"
2022,12,Santos/Guarujá,Sapateira,Industrial,"R$ 1.530,00"
2022,12,Santos/Guarujá,Sargo,Artesanal,"R$ 455,00"
2022,12,Santos/Guarujá,Sari-sari,Industrial,"R$ 810,00"
2022,12,Santos/Guarujá,Siri-azul,Artesanal,"R$ 366,00"
2022,12,Santos/Guarujá,Sororoca,Artesanal,"R$ 70,00"
2022,12,Santos/Guarujá,Sororoca,Industrial,"R$ 180,00"
2022,12,Santos/Guarujá,Tainha,Artesanal,"R$ 105,00"
2022,12,Santos/Guarujá,Tira-vira,Industrial,"R$ 1.967,60"
2022,12,Santos/Guarujá,Trilha,Industrial,"R$ 46.000,00"
2022,12,Santos/Guarujá,Trombeta,Industrial,"R$ 480,00"
2022,12,Santos/Guarujá,Vermelho-henrique,Industrial,"R$ 14.736,00"
2022,12,Santos/Guarujá,Viola,Artesanal,"R$ 2,00"
2022,12,Santos/Guarujá,Viola,Industrial,"R$ 5.540,00"
2022,12,Santos/Guarujá,Xaréu,Artesanal,"R$ 215,00"
2022,12,Santos/Guarujá,,Artesanal,"R$ 0,00"
2023,1,Santos/Guarujá,Abrótea,Industrial,"R$ 1.615,00"
2023,1,Santos/Guarujá,Bagre-amarelo,Artesanal,"R$ 441,50"
2023,1,Santos/Guarujá,Bagre-branco,Artesanal,"R$ 508,00"
2023,1,Santos/Guarujá,Bagre-branco,Industrial,"R$ 20.023,50"
2023,1,Santos/Guarujá,Berbigão,Artesanal,"R$ 1.020,00"
2023,1,Santos/Guarujá,Betara,Artesanal,"R$ 4.470,50"
2023,1,Santos/Guarujá,Betara,Industrial,"R$ 16.700,00"
2023,1,Santos/Guarujá,Bicuda,Industrial,"R$ 4.840,00"
2023,1,Santos/Guarujá,Cabrinha,Artesanal,"R$ 150,00"
2023,1,Santos/Guarujá,Cabrinha,Industrial,"R$ 42.654,00"
2023,1,Santos/Guarujá,Cação-galha-preta,Artesanal,"R$ 100,00"
2023,1,Santos/Guarujá,Cação-rola-rola,Artesanal,"R$ 8.589,00"
2023,1,Santos/Guarujá,Cação-rola-rola,Industrial,"R$ 10.960,00"
2023,1,Santos/Guarujá,Camarão-legítimo,Artesanal,"R$ 58.265,00"
2023,1,Santos/Guarujá,Camarão-rosa,Artesanal,"R$ 1.560,00"
2023,1,Santos/Guarujá,Camarão-rosa,Industrial,"R$ 966.480,00"
2023,1,Santos/Guarujá,Camarão-sete-barbas,Artesanal,"R$ 966.121,50"
2023,1,Santos/Guarujá,Cambeva,Artesanal,"R$ 3.669,00"
2023,1,Santos/Guarujá,Cambeva,Industrial,"R$ 8.460,00"
2023,1,Santos/Guarujá,Cangoá,Industrial,"R$ 500,00"
2023,1,Santos/Guarujá,Caranguejo-santola,Artesanal,"R$ 1,00"
2023,1,Santos/Guarujá,Caranguejo-uçá,Artesanal,"R$ 15.887,00"
2023,1,Santos/Guarujá,Carapeba,Artesanal,"R$ 640,00"
2023,1,Santos/Guarujá,Caratinga,Industrial,"R$ 9.040,00"
2023,1,Santos/Guarujá,Corvina,Artesanal,"R$ 79.998,60"
2023,1,Santos/Guarujá,Corvina,Industrial,"R$ 378.715,50"
2023,1,Santos/Guarujá,Espada,Artesanal,"R$ 187,00"
2023,1,Santos/Guarujá,Espada,Industrial,"R$ 61.746,00"
2023,1,Santos/Guarujá,Galo,Artesanal,"R$ 190,00"
2023,1,Santos/Guarujá,Galo,Industrial,"R$ 9.096,20"
2023,1,Santos/Guarujá,Goete,Industrial,"R$ 107.415,00"
2023,1,Santos/Guarujá,Gordinho,Artesanal,"R$ 16,00"
2023,1,Santos/Guarujá,Gordinho,Industrial,"R$ 7.906,80"
2023,1,Santos/Guarujá,Guaivira,Artesanal,"R$ 7.290,50"
2023,1,Santos/Guarujá,Guaivira,Industrial,"R$ 28.950,00"
2023,1,Santos/Guarujá,Linguado,Artesanal,"R$ 322,00"
2023,1,Santos/Guarujá,Linguado,Industrial,"R$ 21.040,00"
2023,1,Santos/Guarujá,Linguado-areia,Industrial,"R$ 2.305,00"
2023,1,Santos/Guarujá,Lula,Industrial,"R$ 190.990,00"
2023,1,Santos/Guarujá,Maria-luíza,Artesanal,"R$ 610,50"
2023,1,Santos/Guarujá,Maria-luíza,Industrial,"R$ 250,00"
2023,1,Santos/Guarujá,Maria-mole,Industrial,"R$ 573,50"
2023,1,Santos/Guarujá,Merluza,Industrial,"R$ 50,00"
2023,1,Santos/Guarujá,Mexilhão,Artesanal,"R$ 4.035,00"
2023,1,Santos/Guarujá,Mexilhão-do-mangue,Artesanal,"R$ 1.638,36"
2023,1,Santos/Guarujá,Mistura,Artesanal,"R$ 7.897,00"
2023,1,Santos/Guarujá,Mistura,Industrial,"R$ 52.740,00"
2023,1,Santos/Guarujá,Namorado,Industrial,"R$ 2.024,00"
2023,1,Santos/Guarujá,Olho-de-cão,Industrial,"R$ 13.448,00"
2023,1,Santos/Guarujá,Ostra,Artesanal,"R$ 1.834,38"
2023,1,Santos/Guarujá,Oveva,Artesanal,"R$ 3.663,50"
2023,1,Santos/Guarujá,Oveva,Industrial,"R$ 33.550,00"
2023,1,Santos/Guarujá,Palombeta,Industrial,"R$ 32.675,00"
2023,1,Santos/Guarujá,Pampo,Artesanal,"R$ 90,00"
2023,1,Santos/Guarujá,Parati,Artesanal,"R$ 1.400,00"
2023,1,Santos/Guarujá,Pargo-rosa,Industrial,"R$ 4.438,00"
2023,1,Santos/Guarujá,Paru,Artesanal,"R$ 16.542,00"
2023,1,Santos/Guarujá,Paru,Industrial,"R$ 53.400,00"
2023,1,Santos/Guarujá,Pescada-amarela,Artesanal,"R$ 9.690,00"
2023,1,Santos/Guarujá,Pescada-banana,Artesanal,"R$ 1.370,00"
2023,1,Santos/Guarujá,Pescada-banana,Industrial,"R$ 1.360,00"
2023,1,Santos/Guarujá,Pescada-branca,Industrial,"R$ 102.000,00"
2023,1,Santos/Guarujá,Pescada-cambucu,Artesanal,"R$ 881,00"
2023,1,Santos/Guarujá,Pescada-cambucu,Industrial,"R$ 465.975,00"
2023,1,Santos/Guarujá,Pescada-dentão,Artesanal,"R$ 375,00"
2023,1,Santos/Guarujá,Pescada-foguete,Artesanal,"R$ 36.525,64"
2023,1,Santos/Guarujá,Pescada-foguete,Industrial,"R$ 456.180,00"
2023,1,Santos/Guarujá,Pirajica,Artesanal,"R$ 155,00"
2023,1,Santos/Guarujá,Polvo,Artesanal,"R$ 2.002,00"
2023,1,Santos/Guarujá,Polvo,Industrial,"R$ 659.663,00"
2023,1,Santos/Guarujá,Polvo-saquinho,Industrial,"R$ 228,00"
2023,1,Santos/Guarujá,Porco,Industrial,"R$ 359.786,00"
2023,1,Santos/Guarujá,Porco-chinelo,Industrial,"R$ 2.000,00"
2023,1,Santos/Guarujá,Raia-emplastro,Industrial,"R$ 6.450,00"
2023,1,Santos/Guarujá,Raias agrupadas,Industrial,"R$ 362,50"
2023,1,Santos/Guarujá,Remora,Artesanal,"R$ 20,00"
2023,1,Santos/Guarujá,Robalo,Artesanal,"R$ 84,00"
2023,1,Santos/Guarujá,Robalo-flecha,Artesanal,"R$ 22.045,00"
2023,1,Santos/Guarujá,Robalo-peva,Artesanal,"R$ 7.465,00"
2023,1,Santos/Guarujá,Robalo-peva,Industrial,"R$ 1.385,00"
2023,1,Santos/Guarujá,Roncador,Industrial,"R$ 15.125,00"
2023,1,Santos/Guarujá,Salema,Artesanal,"R$ 110,00"
2023,1,Santos/Guarujá,Sapateira,Industrial,"R$ 1.344,00"
2023,1,Santos/Guarujá,Sargo,Artesanal,"R$ 1.594,00"
2023,1,Santos/Guarujá,Sari-sari,Industrial,"R$ 210,00"
2023,1,Santos/Guarujá,Sernambiguara,Artesanal,"R$ 50,00"
2023,1,Santos/Guarujá,Siri-do-mangue,Artesanal,"R$ 120,00"
2023,1,Santos/Guarujá,Siri-espadinha,Artesanal,"R$ 117,00"
2023,1,Santos/Guarujá,Sororoca,Industrial,"R$ 180,00"
2023,1,Santos/Guarujá,Tainha,Artesanal,"R$ 730,00"
2023,1,Santos/Guarujá,Tira-vira,Industrial,"R$ 4.092,00"
2023,1,Santos/Guarujá,Trilha,Industrial,"R$ 11.511,80"
2023,1,Santos/Guarujá,Trombeta,Industrial,"R$ 576,00"
2023,1,Santos/Guarujá,Vermelho-henrique,Artesanal,"R$ 3.720,00"
2023,1,Santos/Guarujá,Vermelho-henrique,Industrial,"R$ 9.120,00"
2023,1,Santos/Guarujá,Xaréu-branco,Industrial,"R$ 100,00"
2023,1,Santos/Guarujá,,Artesanal,"R$ 0,00"
2023,2,Santos/Guarujá,Abrótea,Industrial,"R$ 50,00"
2023,2,Santos/Guarujá,Bagre-amarelo,Artesanal,"R$ 429,00"
2023,2,Santos/Guarujá,Bagre-branco,Artesanal,"R$ 65.378,00"
2023,2,Santos/Guarujá,Bagre-branco,Industrial,"R$ 50.985,00"
2023,2,Santos/Guarujá,Baiacu,Industrial,"R$ 800,00"
2023,2,Santos/Guarujá,Betara,Artesanal,"R$ 112,00"
2023,2,Santos/Guarujá,Betara,Industrial,"R$ 41.917,50"
2023,2,Santos/Guarujá,Bicuda,Industrial,"R$ 6.794,80"
2023,2,Santos/Guarujá,Bonitos agrupados,Artesanal,"R$ 60,00"
2023,2,Santos/Guarujá,Cabrinha,Artesanal,"R$ 308,00"
2023,2,Santos/Guarujá,Cabrinha,Industrial,"R$ 9.097,00"
2023,2,Santos/Guarujá,Cação-rola-rola,Artesanal,"R$ 2.610,00"
2023,2,Santos/Guarujá,Cação-rola-rola,Industrial,"R$ 44.570,00"
2023,2,Santos/Guarujá,Camarão-legítimo,Artesanal,"R$ 21.312,00"
2023,2,Santos/Guarujá,Cambeva,Industrial,"R$ 17.010,00"
2023,2,Santos/Guarujá,Cangoá,Industrial,"R$ 690,00"
2023,2,Santos/Guarujá,Caranguejo-uçá,Artesanal,"R$ 13.750,00"
2023,2,Santos/Guarujá,Carapeba,Artesanal,"R$ 1.070,00"
2023,2,Santos/Guarujá,Carapeba,Industrial,"R$ 900,00"
2023,2,Santos/Guarujá,Caratinga,Industrial,"R$ 23.447,50"
2023,2,Santos/Guarujá,Castanha,Industrial,"R$ 270,00"
2023,2,Santos/Guarujá,Cavalinha,Industrial,"R$ 1.240.000,00"
2023,2,Santos/Guarujá,Corvina,Artesanal,"R$ 18.186,00"
2023,2,Santos/Guarujá,Corvina,Industrial,"R$ 769.355,50"
2023,2,Santos/Guarujá,Espada,Artesanal,"R$ 102,50"
2023,2,Santos/Guarujá,Espada,Industrial,"R$ 37.865,00"
2023,2,Santos/Guarujá,Galo,Artesanal,"R$ 536,50"
2023,2,Santos/Guarujá,Galo,Industrial,"R$ 6.150,00"
2023,2,Santos/Guarujá,Galo-de-penacho,Industrial,"R$ 392,00"
2023,2,Santos/Guarujá,Goete,Artesanal,"R$ 130,00"
2023,2,Santos/Guarujá,Goete,Industrial,"R$ 176.040,00"
2023,2,Santos/Guarujá,Gordinho,Artesanal,"R$ 452,00"
2023,2,Santos/Guarujá,Gordinho,Industrial,"R$ 8.810,00"
2023,2,Santos/Guarujá,Guaivira,Artesanal,"R$ 7.385,00"
2023,2,Santos/Guarujá,Guaivira,Industrial,"R$ 95.166,00"
2023,2,Santos/Guarujá,Linguado,Artesanal,"R$ 390,00"
2023,2,Santos/Guarujá,Linguado-areia,Industrial,"R$ 900,00"
2023,2,Santos/Guarujá,Lula,Industrial,"R$ 3.950,00"
2023,2,Santos/Guarujá,Machote,Industrial,"R$ 750,00"
2023,2,Santos/Guarujá,Maria-luíza,Industrial,"R$ 450,00"
2023,2,Santos/Guarujá,Mexilhão,Artesanal,"R$ 7.430,00"
2023,2,Santos/Guarujá,Mexilhão-do-mangue,Artesanal,"R$ 1.198,80"
2023,2,Santos/Guarujá,Mistura,Artesanal,"R$ 5.111,00"
2023,2,Santos/Guarujá,Mistura,Industrial,"R$ 59.320,00"
2023,2,Santos/Guarujá,Olhete,Industrial,"R$ 1.200,00"
2023,2,Santos/Guarujá,Ostra,Artesanal,"R$ 2.388,72"
2023,2,Santos/Guarujá,Oveva,Artesanal,"R$ 86,00"
2023,2,Santos/Guarujá,Oveva,Industrial,"R$ 40.240,00"
2023,2,Santos/Guarujá,Palombeta,Industrial,"R$ 152.700,00"
2023,2,Santos/Guarujá,Pampo,Artesanal,"R$ 120,00"
2023,2,Santos/Guarujá,Parati,Artesanal,"R$ 624,00"
2023,2,Santos/Guarujá,Paru,Artesanal,"R$ 43.295,00"
2023,2,Santos/Guarujá,Paru,Industrial,"R$ 68.890,00"
2023,2,Santos/Guarujá,Pescada-amarela,Artesanal,"R$ 7.445,00"
2023,2,Santos/Guarujá,Pescada-banana,Industrial,"R$ 500,00"
2023,2,Santos/Guarujá,Pescada-branca,Artesanal,"R$ 75,00"
2023,2,Santos/Guarujá,Pescada-branca,Industrial,"R$ 205.100,00"
2023,2,Santos/Guarujá,Pescada-cambucu,Artesanal,"R$ 240,00"
2023,2,Santos/Guarujá,Pescada-cambucu,Industrial,"R$ 930.700,00"
2023,2,Santos/Guarujá,Pescada-dentão,Artesanal,"R$ 40,00"
2023,2,Santos/Guarujá,Pescada-foguete,Artesanal,"R$ 55.796,00"
2023,2,Santos/Guarujá,Pescada-foguete,Industrial,"R$ 595.880,00"
2023,2,Santos/Guarujá,Pirajica,Artesanal,"R$ 54,00"
2023,2,Santos/Guarujá,Polvo,Artesanal,"R$ 350,00"
2023,2,Santos/Guarujá,Polvo,Industrial,"R$ 798.210,00"
2023,2,Santos/Guarujá,Porco,Industrial,"R$ 194.600,00"
2023,2,Santos/Guarujá,Robalo-flecha,Artesanal,"R$ 14.420,00"
2023,2,Santos/Guarujá,Robalo-peva,Artesanal,"R$ 7.920,00"
2023,2,Santos/Guarujá,Robalo-peva,Industrial,"R$ 29.925,00"
2023,2,Santos/Guarujá,Roncador,Industrial,"R$ 7.000,00"
2023,2,Santos/Guarujá,Salema,Artesanal,"R$ 30,00"
2023,2,Santos/Guarujá,Sapateira,Industrial,"R$ 1.185,00"
2023,2,Santos/Guarujá,Sargo,Artesanal,"R$ 375,00"
2023,2,Santos/Guarujá,Sari-sari,Industrial,"R$ 464,00"
2023,2,Santos/Guarujá,Siri-do-mangue,Artesanal,"R$ 240,00"
2023,2,Santos/Guarujá,Sororoca,Artesanal,"R$ 72,00"
2023,2,Santos/Guarujá,Sororoca,Industrial,"R$ 1.250,00"
2023,2,Santos/Guarujá,Tainha,Artesanal,"R$ 540,00"
2023,2,Santos/Guarujá,Vermelho-henrique,Industrial,"R$ 66.160,00"
2023,2,Santos/Guarujá,Xaréu,Artesanal,"R$ 24,00"
2023,2,Santos/Guarujá,Xaréu-branco,Industrial,"R$ 200,00"
2023,3,Santos/Guarujá,Abrótea,Industrial,"R$ 400,00"
2023,3,Santos/Guarujá,Bagre-amarelo,Artesanal,"R$ 761,00"
2023,3,Santos/Guarujá,Bagre-branco,Artesanal,"R$ 1.608,00"
2023,3,Santos/Guarujá,Bagre-branco,Industrial,"R$ 21.840,00"
2023,3,Santos/Guarujá,Betara,Artesanal,"R$ 864,00"
2023,3,Santos/Guarujá,Betara,Industrial,"R$ 27.556,00"
2023,3,Santos/Guarujá,Bicuda,Industrial,"R$ 1.520,00"
2023,3,Santos/Guarujá,Cabrinha,Artesanal,"R$ 12,00"
2023,3,Santos/Guarujá,Cabrinha,Industrial,"R$ 1.365,00"
2023,3,Santos/Guarujá,Cação-rola-rola,Artesanal,"R$ 360,00"
2023,3,Santos/Guarujá,Cação-rola-rola,Industrial,"R$ 11.070,00"
2023,3,Santos/Guarujá,Camarão-legítimo,Artesanal,"R$ 40.430,00"
2023,3,Santos/Guarujá,Caranguejo-uçá,Artesanal,"R$ 23.764,00"
2023,3,Santos/Guarujá,Carapau,Artesanal,"R$ 200,00"
2023,3,Santos/Guarujá,Carapeba,Artesanal,"R$ 2.930,00"
2023,3,Santos/Guarujá,Caratinga,Industrial,"R$ 10.292,00"
2023,3,Santos/Guarujá,Corvina,Artesanal,"R$ 95.534,00"
2023,3,Santos/Guarujá,Corvina,Industrial,"R$ 271.739,00"
2023,3,Santos/Guarujá,Espada,Artesanal,"R$ 187,00"
2023,3,Santos/Guarujá,Espada,Industrial,"R$ 11.550,00"
2023,3,Santos/Guarujá,Galo,Industrial,"R$ 4.090,00"
2023,3,Santos/Guarujá,Garoupa,Artesanal,"R$ 7.655,00"
2023,3,Santos/Guarujá,Goete,Industrial,"R$ 54.650,00"
2023,3,Santos/Guarujá,Gordinho,Artesanal,"R$ 40,00"
2023,3,Santos/Guarujá,Gordinho,Industrial,"R$ 7.630,00"
2023,3,Santos/Guarujá,Guaivira,Artesanal,"R$ 1.452,50"
2023,3,Santos/Guarujá,Guaivira,Industrial,"R$ 7.478,00"
2023,3,Santos/Guarujá,Linguado-areia,Industrial,"R$ 4.000,00"
2023,3,Santos/Guarujá,Lula,Industrial,"R$ 450,00"
2023,3,Santos/Guarujá,Mexilhão,Artesanal,"R$ 3.800,00"
2023,3,Santos/Guarujá,Mexilhão-do-mangue,Artesanal,"R$ 2.277,58"
2023,3,Santos/Guarujá,Miraguaia,Artesanal,"R$ 130,00"
2023,3,Santos/Guarujá,Mistura,Artesanal,"R$ 5.590,00"
2023,3,Santos/Guarujá,Mistura,Industrial,"R$ 26.860,00"
2023,3,Santos/Guarujá,Olho-de-boi,Artesanal,"R$ 2.430,00"
2023,3,Santos/Guarujá,Ostra,Artesanal,"R$ 5.578,80"
2023,3,Santos/Guarujá,Oveva,Artesanal,"R$ 298,00"
2023,3,Santos/Guarujá,Oveva,Industrial,"R$ 4.030,00"
2023,3,Santos/Guarujá,Palombeta,Industrial,"R$ 250,00"
2023,3,Santos/Guarujá,Pampo,Artesanal,"R$ 75,00"
2023,3,Santos/Guarujá,Parati,Artesanal,"R$ 600,00"
2023,3,Santos/Guarujá,Pargo-rosa,Artesanal,"R$ 400,00"
2023,3,Santos/Guarujá,Paru,Artesanal,"R$ 8.780,00"
2023,3,Santos/Guarujá,Paru,Industrial,"R$ 2.690,00"
2023,3,Santos/Guarujá,Pescada-amarela,Artesanal,"R$ 9.150,00"
2023,3,Santos/Guarujá,Pescada-branca,Artesanal,"R$ 45,00"
